Conference_ID,Conference_Type,Conference_Title,Conference_Country,Conference_City,Year,Conference_Theme,Person,Organization,Organization_Country,Organization_Region
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Warren Cole Smith,Colson Center for Christian Worldview,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Alison Marsh,Dads4Kids Fatherhood Foundation,Australia,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Warick Marsh,Dads4Kids Fatherhood Foundation,Australia,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Michael Erickson,Deseret News ,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Michael Erickson,Deseret News ,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Don Feder,Don Feder Associates,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Dom Duarte Pio,Duke of Braganza,Portugal,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Monique Chireau,Duke University Medical School ,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Babette Francis,"Endeavour Forum, Inc.",Australia,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,John D. Mueller,Ethics and Public Policy Center,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Maria Hildingsson,European Federation of Catholic Family Associations,Belgium,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Jacqueline C. Harvey,Euthanasia Prevention Coalition International,Canada,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Diane Nelson Ury,Evangelical Methodist Church,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Rich Melheim,Faith Incubators,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Steve E. Smoot,Family First Foundation,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Bev Adair-Beets,Family First New Zealand,New Zealand,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Bob McCoskrie,Family First New Zealand,New Zealand,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Cathy Ruse,Family Research Council,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Patrick Fagan,Family Research Council,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Peter S. Sprigg,Family Research Council,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Sharon Slater,Family Watch International - FWI,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Clay Olsen,Fight the New Drug,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,"John K. Jenkins, Sr.",First Baptist Church of Glenarden,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Glenn T. Stanton,Focus on the Family,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Jeremy Nelsen,Freedom Stories,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Sam Brownback,Governor of Kansas,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Gary Herbert,Governor of Utah,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Rafael Cruz,Grace for America,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Christopher Carmouche,GrassTopsUSA,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Nanci Coppola,Healthy Respect Program,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Margaret Hartshorn,Heartbeat International,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Peggy Hartshorn,Heartbeat International,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Genevieve Wood,Heritage Foundation,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Jeffrey S. Trimbath,Heritage Foundation,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Michael Donnelly,Home School Legal Defense Association,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Kimberly Fletcher,Homemakers for America,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Chantal Carr ,Hope Arising,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Allan C. Carlson,"Howard Center for Family, Religion, and Society",United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,E. Douglas Clark,"Howard Center for Family, Religion, and Society",United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Susan Roylance,"Howard Center for Family, Religion, and Society",United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Susan Roylance,"Howard Center for Family, Religion, and Society",United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Stephen Phelan,Human Life International,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Gerald Molen,Independent Expert,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Chelsen Vicari,Institute on Religion and Democracy,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Chelsen Vicari,Institute on Religion and Democracy,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Mark Tooley,Institute on Religion and Democracy,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Vivian Adams,Joseph F. Smith Family Association,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Rod Arquette,KNRS,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Ron Nehring,Leadership Institute,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Marlene Peterson,Libraries of Hope,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Alissa Golob,Life Coalition,Canada,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,John-Henry Westen,LifeSiteNews.com,Canada,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Lila Rose,Live Action,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Eric Teetsel,Manhattan Declaration,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Eric Teetsel,Manhattan Declaration,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Justin Murff,Millennials for Marriage,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Frank Schubert,Mission Public Affairs ,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Theodore Baehr,MovieGuide,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Daniel Sheridan,Mr. Dan's American and Sheridan History,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Bill Norton,National Center for Constitutional Studies,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Dawn Hawkins,National Center on Sexual Exploitation,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Pat Trueman,National Center on Sexual Exploitation,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,"Samuel Rodriguez, Jr.",National Hispanic Christian Leadership Conference,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Brian D. Ray,National Home Education Research Institute,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Victoria Thorne,"National Office of PostAbortion Reconciliation and Healing, Inc. (Project Rachel)",United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Brian Brown,National Organization for Marriage,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Lynn Walsh,NGO Committee on the Family,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,John Chalberg,Normandale Community College,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Luca Giuseppe Volonté,Novae Terrae Foundation,Italy,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Steve Lund,NuSkin Enterprises,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Everett Piper,Oklahoma Wesleyan University,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Tim Ballard,Operation Underground Railroad - OUR,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Anne Morse,Pennsylvania State University,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Keith Mason,Personhood USA,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,William Nixon,Policy Impact Communications,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Maddox Academy,Pontificio Istituto Giovanni Paolo II,Italy,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Steven W. Mosher,Population Research Institute,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Steven W. Mosher,Population Research Institute,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Shelley Locke,Power of Mothers,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Alveda C. King ,Priests for Life,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,David White,Pureflix Entertainment,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Michael Scott,Pureflix Entertainment,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,C. Gwendolyn Landolt ,REAL Women of Canada,Canada,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Kelli Houghton,Recognition of Emerging Leaders,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Jennifer Roback Morse,Ruth Institute,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Derek Filley,Sandy Ridge Community Church,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Candi Finch,Southwestern Baptist Theological Seminary,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Dorothy Patterson,Southwestern Baptist Theological Seminary,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Evan Lenow,Southwestern Baptist Theological Seminary,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Katie McCoy,Southwestern Baptist Theological Seminary,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Paige Patterson,Southwestern Baptist Theological Seminary,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Josiah Trenham,St. Andrew Orthodox Christian Church,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Chad Hatfield,St. Vladimir Seminary,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Gregory C.V. Johnson,Standing Together Ministries,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Emily Bleazard,Sutherland Institute,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Stanford D. Swim,Sutherland Institute,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Stanford D. Swim,Sutherland Institute,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,William Duncan,Sutherland Institute,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,James M. Kushiner ,Touchstone Magazine,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Kelli Houghton ,United Families International,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Laura Bunker,United Families International,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Marcia Barlow,United Families International,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Tim Rarick,United Families International,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Don L. Hilton Jr.,University of Texas Health Sciences Center at San Antonio,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Nathan Porter,University of Utah,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,W. Bradford Wilcox,University of Virginia,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Gayle Ruzicka,Utah Eagle Forum,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Kim Coleman,Utah House of Representatives,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Rick Scarborough,Vision America Action,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Nicholeen Peck,Worldwide Organization for Women,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Nick Vujicic,,Australia,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Betty Aukerman,,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Erika Decaster,,United States,The West
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Mary Langlois ,,,
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Melanie Ballard,,,
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Nathan Osmond,,,
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Richard Eyre / Linda Eyre,,,
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Rob Baehr,,,
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Soumia Benkhaldoun,,,
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Stephanie Neilson,,,
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Tamara Fackrell,,,
C9,Congress,WCF Congress IX,United States,Utah,2015,Family: The Promise Begins with Me,Tonya Nelson,,,
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,Jamie Cardinal Sin,Archbishop of Manila,Philippines,Asia/Pacific
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,Angel M. Lagdameo,Catholic Bishops' Conference of the Philippines,Philippines,Asia/Pacific
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,Crisostomo A. Yalung,Catholic Bishops' Conference of the Philippines,Philippines,Asia/Pacific
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,Deogracias S. Iniguez,Catholic Bishops' Conference of the Philippines,Philippines,Asia/Pacific
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,Fernando R. Capalla,Catholic Bishops' Conference of the Philippines,Philippines,Asia/Pacific
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,Jesus Y. Varela,Catholic Bishops' Conference of the Philippines,Philippines,Asia/Pacific
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,Oscar V. Cruz,Catholic Bishops' Conference of the Philippines,Philippines,Asia/Pacific
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,Jose Atienza,City of Manila,Philippines,Asia/Pacific
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,Davina Caalim ,Council for the Welfare of Children,Philippines,Asia/Pacific
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,,League of Municipalities of the Philippines,Philippines,Asia/Pacific
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,Francisco S. Tatad ,Member of Parliament - Philippines,Philippines,Asia/Pacific
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,Luisa P. Ejercito Estrada,Republic of the Philippines,Philippines,Asia/Pacific
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,Mercedes Arzú Wilson ,World Organization for the Family,Guatemala,Latin America/Caribbean
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,John Hepworth,Anglican Church of Australia,Australia,The West
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,Lynn D. Wardle,Brigham Young University,United States,The West
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,Theodore Baehr,Christian Film and Television Commission,United States,The West
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,Allan C. Carlson,"Howard Center for Family, Religion, and Society",United States,The West
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,,International Right to Life Federation,United States,The West
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,Richard Wilkins,NGO Family Voice,United States,The West
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,Majid Abdel Katme,Society for the Protection of Unborn Children,United Kingdom,The West
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,,Society for the Protection of Unborn Children,United Kingdom,The West
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,Luis Daniel Merizalde Escallon,"Tradition, Family, and Property",United States,The West
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,,World Congress of Families,United States,The West
R1999A,Conference,WCF Regional Conference,Philippines,Manila,1999,The Family: At the Center of Human Development,Munir Butt,,,
R1999B,Conference,WCF Regional Conference,Australia,Melbourne,1999,World Congress of Families II: Australian Regional Conference,Joe Santamaria,Australian Family Association,Australia,The West
R1999B,Conference,WCF Regional Conference,Australia,Melbourne,1999,World Congress of Families II: Australian Regional Conference,Bruce C. Hafen,Brigham Young University,United States,The West
R1999B,Conference,WCF Regional Conference,Australia,Melbourne,1999,World Congress of Families II: Australian Regional Conference,George Pell,Diocese of Melbourne,Australia,The West
R1999B,Conference,WCF Regional Conference,Australia,Melbourne,1999,World Congress of Families II: Australian Regional Conference,Babette Francis,"Endeavour Forum, Inc.",Australia,The West
R1999B,Conference,WCF Regional Conference,Australia,Melbourne,1999,World Congress of Families II: Australian Regional Conference,Allan C. Carlson,"Howard Center for Family, Religion, and Society",United States,The West
R1999B,Conference,WCF Regional Conference,Australia,Melbourne,1999,World Congress of Families II: Australian Regional Conference,Salaheddine Bendak,Islamic Council of Victoria,Australia,The West
R1999B,Conference,WCF Regional Conference,Australia,Melbourne,1999,World Congress of Families II: Australian Regional Conference,Margaret Andrews,Marriage Education Programme,Australia,The West
R1999B,Conference,WCF Regional Conference,Australia,Melbourne,1999,World Congress of Families II: Australian Regional Conference,Kevin Andrews,Member of Parliament - Australia,Australia,The West
R1999B,Conference,WCF Regional Conference,Australia,Melbourne,1999,World Congress of Families II: Australian Regional Conference,Richard Wilkins,NGO Family Voice,United States,The West
R1999B,Conference,WCF Regional Conference,Australia,Melbourne,1999,World Congress of Families II: Australian Regional Conference,James Gobbo,State of Victoria,Australia,The West
R2000A,Conference,WCF Regional Conference,United States,"Prescott, Arizona",2000,The Northern Arizona Congress In Support Of Families 2000,James M. Harper ,Brigham Young University,United States,The West
R2000A,Conference,WCF Regional Conference,United States,"Prescott, Arizona",2000,The Northern Arizona Congress In Support Of Families 2000,Kathleen Slaugh Bahr ,Brigham Young University,United States,The West
R2000A,Conference,WCF Regional Conference,United States,"Prescott, Arizona",2000,The Northern Arizona Congress In Support Of Families 2000,William L. Saunders,Family Research Council,United States,The West
R2000A,Conference,WCF Regional Conference,United States,"Prescott, Arizona",2000,The Northern Arizona Congress In Support Of Families 2000,Allan C. Carlson,"Howard Center for Family, Religion, and Society",United States,The West
R2000A,Conference,WCF Regional Conference,United States,"Prescott, Arizona",2000,The Northern Arizona Congress In Support Of Families 2000,Theodore Baehr,MovieGuide,United States,The West
R2000A,Conference,WCF Regional Conference,United States,"Prescott, Arizona",2000,The Northern Arizona Congress In Support Of Families 2000,Mary Mostert,Original Sources,United States,The West
R2000A,Conference,WCF Regional Conference,United States,"Prescott, Arizona",2000,The Northern Arizona Congress In Support Of Families 2000,Peter West,Priests for Life,United States,The West
R2000A,Conference,WCF Regional Conference,United States,"Prescott, Arizona",2000,The Northern Arizona Congress In Support Of Families 2000,Richard Wilkins,World Family Policy Center,United States,The West
R2000B,Conference,WCF Regional Conference,Canada,"Lethridge, Alberta",2000,Millennium Youth Assembly,Hermina Dykxhoorn,Alberta Federation of Women United for Families,Canada,The West
R2000B,Conference,WCF Regional Conference,Canada,"Lethridge, Alberta",2000,Millennium Youth Assembly,Barbara Spiess,Birthright,Canada,The West
R2000B,Conference,WCF Regional Conference,Canada,"Lethridge, Alberta",2000,Millennium Youth Assembly,Roy Beyer,Canada Family Action Coalition,Canada,The West
R2000B,Conference,WCF Regional Conference,Canada,"Lethridge, Alberta",2000,Millennium Youth Assembly,Dolina Smith,Canadians Addressing Sexual Exploitation,Canada,The West
R2000B,Conference,WCF Regional Conference,Canada,"Lethridge, Alberta",2000,Millennium Youth Assembly,Cecilia Forsyth,REAL Women of Canada,Canada,The West
R2000B,Conference,WCF Regional Conference,Canada,"Lethridge, Alberta",2000,Millennium Youth Assembly,Larry Spiess,Teen-Ed,Canada,The West
R2000B,Conference,WCF Regional Conference,Canada,"Lethridge, Alberta",2000,Millennium Youth Assembly,Susan Roylance,United Families International,United States,The West
R2000B,Conference,WCF Regional Conference,Canada,"Lethridge, Alberta",2000,Millennium Youth Assembly,Richard Wilkins,World Family Policy Center,United States,The West
R2000B,Conference,WCF Regional Conference,Canada,"Lethridge, Alberta",2000,Millennium Youth Assembly,Tanya Granic,World Youth Alliance,United States,The West
R2000B,Conference,WCF Regional Conference,Canada,"Lethridge, Alberta",2000,Millennium Youth Assembly,Fred Reagh,Independent Expert,,
R2001A,Conference,WCF Regional Conference,United States,"Mesa, Arizona",2001,Securing a Future for the Family,Janis Priedkalns,Republic of Latvia,Latvia,Post-Soviet
R2001A,Conference,WCF Regional Conference,United States,"Mesa, Arizona",2001,Securing a Future for the Family,Austin Ruse,C-FAM,United States,The West
R2001A,Conference,WCF Regional Conference,United States,"Mesa, Arizona",2001,Securing a Future for the Family,Len Muncil,Center for Arizona Policy,United States,The West
R2001A,Conference,WCF Regional Conference,United States,"Mesa, Arizona",2001,Securing a Future for the Family,Patrick Fagan,Heritage Foundation,United States,The West
R2001A,Conference,WCF Regional Conference,United States,"Mesa, Arizona",2001,Securing a Future for the Family,Allan C. Carlson,"Howard Center for Family, Religion, and Society",United States,The West
R2001A,Conference,WCF Regional Conference,United States,"Mesa, Arizona",2001,Securing a Future for the Family,Alan Osmond,Independent Expert,United States,The West
R2001A,Conference,WCF Regional Conference,United States,"Mesa, Arizona",2001,Securing a Future for the Family,Kathryn Balmforth,United Families International,United States,The West
R2001A,Conference,WCF Regional Conference,United States,"Mesa, Arizona",2001,Securing a Future for the Family,Lauralee Christensen,United Families International,United States,The West
R2001A,Conference,WCF Regional Conference,United States,"Mesa, Arizona",2001,Securing a Future for the Family,Sharon Slater,United Families International,United States,The West
R2001A,Conference,WCF Regional Conference,United States,"Mesa, Arizona",2001,Securing a Future for the Family,Richard Wilkins,World Family Policy Center,United States,The West
R2001A,Conference,WCF Regional Conference,United States,"Mesa, Arizona",2001,Securing a Future for the Family,Colleen Down,,United States,The West
R2001A,Conference,WCF Regional Conference,United States,"Mesa, Arizona",2001,Securing a Future for the Family,Gary Lundberg,,United States,The West
R2001A,Conference,WCF Regional Conference,United States,"Mesa, Arizona",2001,Securing a Future for the Family,Joy Lundberg,,United States,The West
R2001A,Conference,WCF Regional Conference,United States,"Mesa, Arizona",2001,Securing a Future for the Family,Suzanne Osmond,,,
R2001B,Conference,WCF Regional Conference,United States,"Washington, DC",2001,,Dinesh D'Souza,American Enterprise Institute,United States,The West
R2001B,Conference,WCF Regional Conference,United States,"Washington, DC",2001,,Janice Shaw Crouse,Beverly LaHaye Institute of Concerned Women for America,United States,The West
R2001B,Conference,WCF Regional Conference,United States,"Washington, DC",2001,,Rita Thompson,Beverly LaHaye Institute of Concerned Women for America,United States,The West
R2001B,Conference,WCF Regional Conference,United States,"Washington, DC",2001,,,Beverly LaHaye Institute of Concerned Women for America,United States,The West
R2001B,Conference,WCF Regional Conference,United States,"Washington, DC",2001,,Timothy Goeglein,Bush Administration,United States,The West
R2001B,Conference,WCF Regional Conference,United States,"Washington, DC",2001,,,BYU Management Society ,United States,The West
R2001B,Conference,WCF Regional Conference,United States,"Washington, DC",2001,,Austin Ruse,C-FAM,United States,The West
R2001B,Conference,WCF Regional Conference,United States,"Washington, DC",2001,,,C-FAM,United States,The West
R2001B,Conference,WCF Regional Conference,United States,"Washington, DC",2001,,"Ralph W. Hardy, Jr.",Church of Jesus Christ of Latter-Day Saints,United States,The West
R2001B,Conference,WCF Regional Conference,United States,"Washington, DC",2001,,,Concerned Women for America,United States,The West
R2001B,Conference,WCF Regional Conference,United States,"Washington, DC",2001,,Don Feder,Don Feder Associates ,United States,The West
R2001B,Conference,WCF Regional Conference,United States,"Washington, DC",2001,,Babette Francis,"Endeavour Forum, Inc.",Australia,The West
R2001B,Conference,WCF Regional Conference,United States,"Washington, DC",2001,,,Family Action Council International,United States,The West
R2001B,Conference,WCF Regional Conference,United States,"Washington, DC",2001,,Robert L. Maginnis,Family Research Council ,United States,The West
R2001B,Conference,WCF Regional Conference,United States,"Washington, DC",2001,,William L. Saunders,Family Research Council ,United States,The West
R2001B,Conference,WCF Regional Conference,United States,"Washington, DC",2001,,,Family Research Council ,United States,The West
